"#AUTHID","STATUS","sEXT","sNEU","sAGR","sCON","sOPN","cEXT","cNEU","cAGR","cCON","cOPN","DATE","NETWORKSIZE","BETWEENNESS","NBETWEENNESS","DENSITY","BROKERAGE","NBROKERAGE","TRANSITIVITY"
"906314c683222f7d232b5ea1ee82befc","My first English department meeting; I was expecting fisticuffs",2.75,3.50,3.00,3.25,4.50,"n","y","n","n","y",02/05/10 03:30 AM,160,12180.8,96.97,0.03,12382,0.49,0.06
"906314c683222f7d232b5ea1ee82befc","It's our anniversary - 16 years ago today, the Rassool family landed in California to pursue the American Dream....",2.75,3.50,3.00,3.25,4.50,"n","y","n","n","y",02/07/10 12:13 AM,160,12180.8,96.97,0.03,12382,0.49,0.06
"906314c683222f7d232b5ea1ee82befc","One syllabus down, one to go, but I got distracted.",2.75,3.50,3.00,3.25,4.50,"n","y","n","n","y",01/29/10 10:16 PM,160,12180.8,96.97,0.03,12382,0.49,0.06
"906314c683222f7d232b5ea1ee82befc","Happy Chinese New Year! To all my fellow tigers: Leo who turns 12 this year, and any friends who are turning 24, 36, 48, 60, 72 or more, it's going to be a lucky year for us!",2.75,3.50,3.00,3.25,4.50,"n","y","n","n","y",02/16/10 02:47 AM,160,12180.8,96.97,0.03,12382,0.49,0.06
"1886cffe45f0ee0240eda42e44a01e07","is fat and happy :]",4.75,1.25,3.50,3.25,3.50,"y","n","n","n","n",06/23/09 10:37 PM,289,38381.5,92.87,0.03,40329,0.49,0.15
"1886cffe45f0ee0240eda42e44a01e07","starting in sept!! =)",4.75,1.25,3.50,3.25,3.50,"y","n","n","n","n",07/28/09 01:28 AM,289,38381.5,92.87,0.03,40329,0.49,0.15
"1886cffe45f0ee0240eda42e44a01e07","going to get fatter on a cruise with miss fatty",4.75,1.25,3.50,3.25,3.50,"y","n","n","n","n",08/05/09 03:43 AM,289,38381.5,92.87,0.03,40329,0.49,0.15
"1886cffe45f0ee0240eda42e44a01e07","yay background check says I'm not a criminal",4.75,1.25,3.50,3.25,3.50,"y","n","n","n","n",07/07/09 05:04 PM,289,38381.5,92.87,0.03,40329,0.49,0.15
"1886cffe45f0ee0240eda42e44a01e07","Congrats Dr. and Mrs. Tran!!",4.75,1.25,3.50,3.25,3.50,"y","n","n","n","n",08/11/09 06:06 AM,289,38381.5,92.87,0.03,40329,0.49,0.15
"1886cffe45f0ee0240eda42e44a01e07","i BEAT the system!! speeding ticket is DISMISSED!! WOOT!",4.75,1.25,3.50,3.25,3.50,"y","n","n","n","n",07/05/09 07:55 AM,289,38381.5,92.87,0.03,40329,0.49,0.15
"1886cffe45f0ee0240eda42e44a01e07","ty all for your birthday wishes!",4.75,1.25,3.50,3.25,3.50,"y","n","n","n","n",10/18/09 10:39 AM,289,38381.5,92.87,0.03,40329,0.49,0.15
"1886cffe45f0ee0240eda42e44a01e07","does anyone need a really really big master bedroom in SD?????",4.75,1.25,3.50,3.25,3.50,"y","n","n","n","n",08/22/09 03:02 AM,289,38381.5,92.87,0.03,40329,0.49,0.15
"1886cffe45f0ee0240eda42e44a01e07","My new froggies are so cute....names are *PROPNAME* and *PROPNAME*",4.75,1.25,3.50,3.25,3.50,"y","n","n","n","n",09/05/09 06:45 AM,289,38381.5,92.87,0.03,40329,0.49,0.15
"1886cffe45f0ee0240eda42e44a01e07","bAwwwW at work late today....BBAAWWWWW!!",4.75,1.25,3.50,3.25,3.50,"y","n","n","n","n",10/21/09 01:30 AM,289,38381.5,92.87,0.03,40329,0.49,0.15
"1886cffe45f0ee0240eda42e44a01e07","y dont you just set your profile to private? Both of you are spoiled girls....so your statements are invalid",4.75,1.25,3.50,3.25,3.50,"y","n","n","n","n",11/19/09 02:37 AM,289,38381.5,92.87,0.03,40329,0.49,0.15
"1886cffe45f0ee0240eda42e44a01e07","@_@ turkeyday for me = a bunch of republicans coming together eating a huge feast and Obama bashing....its disgusting!",4.75,1.25,3.50,3.25,3.50,"y","n","n","n","n",11/27/09 04:20 AM,289,38381.5,92.87,0.03,40329,0.49,0.15
"1886cffe45f0ee0240eda42e44a01e07","MMM should i get a PS3 to play uncharted 2??? MMMM!!!!",4.75,1.25,3.50,3.25,3.50,"y","n","n","n","n",12/29/09 01:31 AM,289,38381.5,92.87,0.03,40329,0.49,0.15
"1886cffe45f0ee0240eda42e44a01e07","successful wedding!!!....Im so pooped and sleeping on the ground doesn't help! lol",4.75,1.25,3.50,3.25,3.50,"y","n","n","n","n",08/09/09 09:07 AM,289,38381.5,92.87,0.03,40329,0.49,0.15
"03e6c4eca4269c183fa0e1780f73faba","""Those who criticize our generation forget who raised it.""",3.20,3.60,3.85,4.35,4.80,"n","y","y","y","y",06/21/09 06:22 PM,222,21894.7,90.06,0.04,23462,0.48,0.21
"03e6c4eca4269c183fa0e1780f73faba","""In awe I watched the waxing moon ride across the zenith of the heavens like an ambered chariot towards the ebony void of infinite space wherein the tethered belts of Jupiter and Mars hang forever festooned in their orbital majesty. And as I looked at all",3.20,3.60,3.85,4.35,4.80,"n","y","y","y","y",07/11/09 08:29 AM,222,21894.7,90.06,0.04,23462,0.48,0.21
"03e6c4eca4269c183fa0e1780f73faba","""I refuse to answer that question on the grounds that I don't know the answer."" ~ *PROPNAME* XD",3.20,3.60,3.85,4.35,4.80,"n","y","y","y","y",06/29/09 01:56 PM,222,21894.7,90.06,0.04,23462,0.48,0.21
"03e6c4eca4269c183fa0e1780f73faba","""Parents spend the first part of our lives teaching us to walk and talk, and the rest of it telling us to sit down and shut up."" XD",3.20,3.60,3.85,4.35,4.80,"n","y","y","y","y",07/29/09 07:08 AM,222,21894.7,90.06,0.04,23462,0.48,0.21
"03e6c4eca4269c183fa0e1780f73faba","""Ah, *PROPNAME*. The eyes are open, the mouth moves, but *PROPNAME* has long since departed."" ~ *PROPNAME* XD XD",3.20,3.60,3.85,4.35,4.80,"n","y","y","y","y",09/28/09 03:50 PM,222,21894.7,90.06,0.04,23462,0.48,0.21
"03e6c4eca4269c183fa0e1780f73faba","""Death and famine stalk the land like two great stalking things."" ~ *PROPNAME*",3.20,3.60,3.85,4.35,4.80,"n","y","y","y","y",10/08/09 05:23 PM,222,21894.7,90.06,0.04,23462,0.48,0.21
"03e6c4eca4269c183fa0e1780f73faba","""Arguments are to be avoided; they are always vulgar and often convincing."" ~ Oscar Wilde xD",3.20,3.60,3.85,4.35,4.80,"n","y","y","y","y",01/07/10 05:38 PM,222,21894.7,90.06,0.04,23462,0.48,0.21
"03e6c4eca4269c183fa0e1780f73faba","podkanva vseki, koito ima da i prashta snimki ot razlichni meropriyatiya, da go stori v skype vuzmojno nai-skoro... ^^ :P",3.20,3.60,3.85,4.35,4.80,"n","y","y","y","y",01/31/10 01:16 PM,222,21894.7,90.06,0.04,23462,0.48,0.21
"3cc2cbf4c8c9c9f05590a092a9e9cacb","Damn, U.S. beat Spain? We should be proud",2.75,3.75,3.75,4.75,4.25,"n","y","y","y","y",06/26/09 01:23 PM,332,51669.8,94.61,0.03,53479,0.49,0.18
"3cc2cbf4c8c9c9f05590a092a9e9cacb","had a FOG sighting on the street",2.75,3.75,3.75,4.75,4.25,"n","y","y","y","y",07/12/09 04:18 AM,332,51669.8,94.61,0.03,53479,0.49,0.18
"3cc2cbf4c8c9c9f05590a092a9e9cacb","District 9: not perfect but definitely lives up to the hype",2.75,3.75,3.75,4.75,4.25,"n","y","y","y","y",09/04/09 03:47 AM,332,51669.8,94.61,0.03,53479,0.49,0.18
"3cc2cbf4c8c9c9f05590a092a9e9cacb","needs a job",2.75,3.75,3.75,4.75,4.25,"n","y","y","y","y",10/06/09 10:43 PM,332,51669.8,94.61,0.03,53479,0.49,0.18
"3cc2cbf4c8c9c9f05590a092a9e9cacb","*PROPNAME* may have been out of line, but Single Ladies is much better than *PROPNAME*'s crappy song and mediocure video  and at least for once he wasn't complaining about himself not losing",2.75,3.75,3.75,4.75,4.25,"n","y","y","y","y",09/16/09 04:40 AM,332,51669.8,94.61,0.03,53479,0.49,0.18
"3cc2cbf4c8c9c9f05590a092a9e9cacb","Does anyone have Skype? just got it",2.75,3.75,3.75,4.75,4.25,"n","y","y","y","y",01/07/10 03:43 AM,332,51669.8,94.61,0.03,53479,0.49,0.18
"3cc2cbf4c8c9c9f05590a092a9e9cacb","Celebrated the New Year in true Oakland style, hearing automatic gunfire seconds after midnight",2.75,3.75,3.75,4.75,4.25,"n","y","y","y","y",01/01/09 11:22 PM,332,51669.8,94.61,0.03,53479,0.49,0.18
"3cc2cbf4c8c9c9f05590a092a9e9cacb","""This is what it's all about, isn't it, listening audience?  A brief seizing brilliance in the immediate air.  A death-rendered flash of perfect equilibrium.""-Don Delillo, Ratner's Star",2.75,3.75,3.75,4.75,4.25,"n","y","y","y","y",01/15/10 04:28 PM,332,51669.8,94.61,0.03,53479,0.49,0.18
"b576dc0449e75306c30456902ce0c80b","Does anyone know how to install Office 2007 in LINUX using WINE ?",3.84,2.60,3.75,4.00,4.15,"y","n","y","y","y",06/27/09 07:27 PM,254,29724.9,93.25,0.04,30978,0.49,0.18
"b576dc0449e75306c30456902ce0c80b","Forgot to take my cell phone to office.. to reach me (for today) send me mssg on Google talk or Facebook",3.84,2.60,3.75,4.00,4.15,"y","n","y","y","y",07/23/09 05:53 PM,254,29724.9,93.25,0.04,30978,0.49,0.18
"b576dc0449e75306c30456902ce0c80b","Had the most random interaction with a stone drunk stranger!",3.84,2.60,3.75,4.00,4.15,"y","n","y","y","y",09/01/09 05:17 AM,254,29724.9,93.25,0.04,30978,0.49,0.18
"b576dc0449e75306c30456902ce0c80b","Had an amazingly lazy and uneventful day... Saturday sucks!!!!!!!!!",3.84,2.60,3.75,4.00,4.15,"y","n","y","y","y",08/23/09 12:53 AM,254,29724.9,93.25,0.04,30978,0.49,0.18
"b576dc0449e75306c30456902ce0c80b","Is history written or is it made??",3.84,2.60,3.75,4.00,4.15,"y","n","y","y","y",08/21/09 08:14 AM,254,29724.9,93.25,0.04,30978,0.49,0.18
"b576dc0449e75306c30456902ce0c80b","Finally Internet at HOME :D",3.84,2.60,3.75,4.00,4.15,"y","n","y","y","y",09/23/09 03:00 AM,254,29724.9,93.25,0.04,30978,0.49,0.18
"b576dc0449e75306c30456902ce0c80b","ONLINE finally!!!",3.84,2.60,3.75,4.00,4.15,"y","n","y","y","y",09/17/09 08:55 PM,254,29724.9,93.25,0.04,30978,0.49,0.18
"b576dc0449e75306c30456902ce0c80b","Random girl (In a bus) : Are you half chinese?                                                               Me : HUH !!??????!!????",3.84,2.60,3.75,4.00,4.15,"y","n","y","y","y",09/25/09 07:09 AM,254,29724.9,93.25,0.04,30978,0.49,0.18
"b576dc0449e75306c30456902ce0c80b","Migrated to Ubuntu Linux completely.",3.84,2.60,3.75,4.00,4.15,"y","n","y","y","y",09/27/09 10:38 PM,254,29724.9,93.25,0.04,30978,0.49,0.18
"b576dc0449e75306c30456902ce0c80b","Funniest thing happen to Roman Polanski :D LOL",3.84,2.60,3.75,4.00,4.15,"y","n","y","y","y",09/27/09 09:06 PM,254,29724.9,93.25,0.04,30978,0.49,0.18
"b576dc0449e75306c30456902ce0c80b","Listening to Hare Krishna ..just in case :D",3.84,2.60,3.75,4.00,4.15,"y","n","y","y","y",10/03/09 07:07 PM,254,29724.9,93.25,0.04,30978,0.49,0.18
"b576dc0449e75306c30456902ce0c80b","Can anyone forward me an invit to Google wave???",3.84,2.60,3.75,4.00,4.15,"y","n","y","y","y",09/30/09 02:26 PM,254,29724.9,93.25,0.04,30978,0.49,0.18
"b576dc0449e75306c30456902ce0c80b","First time: Had three shots of of Jack Daniels on the rock and than to the LAB",3.84,2.60,3.75,4.00,4.15,"y","n","y","y","y",10/07/09 04:07 AM,254,29724.9,93.25,0.04,30978,0.49,0.18
"b576dc0449e75306c30456902ce0c80b","HERE IS A QUICK POLL FOR ALL OF YOU: HOW MANY OF YOU , AT THIS POINT IN YOUR CAREER, HAVE HELD MORE THAN 5 JOBS ?",3.84,2.60,3.75,4.00,4.15,"y","n","y","y","y",10/06/09 06:37 AM,254,29724.9,93.25,0.04,30978,0.49,0.18
"b576dc0449e75306c30456902ce0c80b","Are thoughts and substance interchangable? Can we redirect our thoughts to substantiate anything that would be comparable to our physical surroundings and experiences ?",3.84,2.60,3.75,4.00,4.15,"y","n","y","y","y",10/21/09 07:55 AM,254,29724.9,93.25,0.04,30978,0.49,0.18
"b576dc0449e75306c30456902ce0c80b","Football.. fun fun and fun",3.84,2.60,3.75,4.00,4.15,"y","n","y","y","y",10/03/09 07:07 PM,254,29724.9,93.25,0.04,30978,0.49,0.18
"b576dc0449e75306c30456902ce0c80b","Events of the evening : Random lady at the bus stop : Do you know what ""No. 11"" beer is? Me: Is that a bus No. or a course No. Random lady : My lab mate said it is a good drink and I can et it here at WSU Me (Thinking) : Seriously ... of all the ppl u could have asked...why me??",3.84,2.60,3.75,4.00,4.15,"y","n","y","y","y",10/29/09 03:53 AM,254,29724.9,93.25,0.04,30978,0.49,0.18
"b576dc0449e75306c30456902ce0c80b","Any comments on the simmilarity between SITA in Ranamayan and HELEN of troy?  Ceartive inputs are more than welcome!",3.84,2.60,3.75,4.00,4.15,"y","n","y","y","y",11/07/09 08:10 AM,254,29724.9,93.25,0.04,30978,0.49,0.18
"b576dc0449e75306c30456902ce0c80b","Finally have a linux box that runs Office 2007 :)",3.84,2.60,3.75,4.00,4.15,"y","n","y","y","y",09/26/09 09:09 PM,254,29724.9,93.25,0.04,30978,0.49,0.18
"b576dc0449e75306c30456902ce0c80b","Pigly-wigly diet soda !",3.84,2.60,3.75,4.00,4.15,"y","n","y","y","y",10/09/09 12:26 AM,254,29724.9,93.25,0.04,30978,0.49,0.18
"b576dc0449e75306c30456902ce0c80b","Just got to know that my co-worker was going to call cops on me ,cause that person did not know that  I was new to the work place. Fun  huh?",3.84,2.60,3.75,4.00,4.15,"y","n","y","y","y",09/26/09 05:19 AM,254,29724.9,93.25,0.04,30978,0.49,0.18
"b576dc0449e75306c30456902ce0c80b","EPIPHANY : Two shots of JAMESON'S can do WONDER'S to your experiments beyond your wildest imagination :D",3.84,2.60,3.75,4.00,4.15,"y","n","y","y","y",10/21/09 03:09 AM,254,29724.9,93.25,0.04,30978,0.49,0.18
"b576dc0449e75306c30456902ce0c80b","Simplicity in our lives comes out of deep thinking",3.84,2.60,3.75,4.00,4.15,"y","n","y","y","y",11/22/09 11:07 PM,254,29724.9,93.25,0.04,30978,0.49,0.18
"b576dc0449e75306c30456902ce0c80b","What happened to the good ol' days when we could fly and and get inebriated by just thinkin' about it !!!!!!!!!!!!!!!",3.84,2.60,3.75,4.00,4.15,"y","n","y","y","y",10/29/09 03:03 AM,254,29724.9,93.25,0.04,30978,0.49,0.18
"b576dc0449e75306c30456902ce0c80b","20-26 NICE!!!",3.84,2.60,3.75,4.00,4.15,"y","n","y","y","y",10/03/09 07:20 PM,254,29724.9,93.25,0.04,30978,0.49,0.18
"b576dc0449e75306c30456902ce0c80b","To those with interest in international politics and policy I recommend : ""THE POST-AMERICAN WORLD"" By *PROPNAME* 3.84",3.84,2.60,3.75,4.00,4.15,"y","n","y","y","y",254,29724.9,93.25,0.04,30978,0.49,0.18,
"b576dc0449e75306c30456902ce0c80b","Our personalities reflect the the environments we have lived in the past, which would also largely determine the ones we might live in.",3.84,2.60,3.75,4.00,4.15,"y","n","y","y","y",12/06/09 08:40 PM,254,29724.9,93.25,0.04,30978,0.49,0.18
"b576dc0449e75306c30456902ce0c80b","Anyone looking for google wave invits ?.. lemme know.",3.84,2.60,3.75,4.00,4.15,"y","n","y","y","y",11/29/09 11:47 PM,254,29724.9,93.25,0.04,30978,0.49,0.18
"b576dc0449e75306c30456902ce0c80b","LIVE FROM MY NEW KICK ASS 64-BIT PC",3.84,2.60,3.75,4.00,4.15,"y","n","y","y","y",12/10/09 02:06 AM,254,29724.9,93.25,0.04,30978,0.49,0.18
"b576dc0449e75306c30456902ce0c80b","Its CONSIDERABLY COLDER here at PULLMAN , WA, than East Lansing!!",3.84,2.60,3.75,4.00,4.15,"y","n","y","y","y",12/10/09 04:58 PM,254,29724.9,93.25,0.04,30978,0.49,0.18
"b576dc0449e75306c30456902ce0c80b","Watched AVATAR and it was  :  1. A sort anti-pollution, green peace statement 2. A light heart warming love story 3. AND WHAT NOT TO DO DO WHEN WE ACTUAL INVADE OTHER PLANETS :D",3.84,2.60,3.75,4.00,4.15,"y","n","y","y","y",12/20/09 08:47 AM,254,29724.9,93.25,0.04,30978,0.49,0.18
"b576dc0449e75306c30456902ce0c80b","An existence of polemic bad ideas can cause considerable damage to society.",3.84,2.60,3.75,4.00,4.15,"y","n","y","y","y",12/22/09 03:47 AM,254,29724.9,93.25,0.04,30978,0.49,0.18
"b576dc0449e75306c30456902ce0c80b","Finally found "" *PROPNAME* and His Flying Robot "" ... anybody remembers this series",3.84,2.60,3.75,4.00,4.15,"y","n","y","y","y",11/22/09 06:55 AM,254,29724.9,93.25,0.04,30978,0.49,0.18
"b576dc0449e75306c30456902ce0c80b","Watched 9 and. it was fantastic!",3.84,2.60,3.75,4.00,4.15,"y","n","y","y","y",11/29/09 08:31 PM,254,29724.9,93.25,0.04,30978,0.49,0.18
"b576dc0449e75306c30456902ce0c80b","Merry Christmas to you ALL!",3.84,2.60,3.75,4.00,4.15,"y","n","y","y","y",12/25/09 07:05 PM,254,29724.9,93.25,0.04,30978,0.49,0.18
"b576dc0449e75306c30456902ce0c80b","East Lansing : -21 C (feels like) Pullman : -14 C (Feels like) Damn you East Lansing.. I shall have my revenge!",3.84,2.60,3.75,4.00,4.15,"y","n","y","y","y",12/11/09 05:45 AM,254,29724.9,93.25,0.04,30978,0.49,0.18
"b576dc0449e75306c30456902ce0c80b","Finally got my paper degree . Officially , I have graduated!",3.84,2.60,3.75,4.00,4.15,"y","n","y","y","y",12/04/09 09:47 PM,254,29724.9,93.25,0.04,30978,0.49,0.18
"b576dc0449e75306c30456902ce0c80b","Saw 3 idiots.. It was refreshing. Even though it appered to me as more of a commentary on  our education system.  However, it painted a fairly black'n white picture.  But then .. its just entertainment :)",3.84,2.60,3.75,4.00,4.15,"y","n","y","y","y",01/03/09 04:32 AM,254,29724.9,93.25,0.04,30978,0.49,0.18
"b576dc0449e75306c30456902ce0c80b","East Lansing : -16 C (feels like) Pullman : -10 C (Feels like)",3.84,2.60,3.75,4.00,4.15,"y","n","y","y","y",12/11/09 06:39 PM,254,29724.9,93.25,0.04,30978,0.49,0.18
"b576dc0449e75306c30456902ce0c80b","""My god its full of stars""...ANYONE?",3.84,2.60,3.75,4.00,4.15,"y","n","y","y","y",12/19/09 07:47 AM,254,29724.9,93.25,0.04,30978,0.49,0.18
"b576dc0449e75306c30456902ce0c80b","Watching a Godzilla movie... I almost forgot how much i missed them!!!!!!!!!!!!!!!",3.84,2.60,3.75,4.00,4.15,"y","n","y","y","y",01/19/10 07:12 AM,254,29724.9,93.25,0.04,30978,0.49,0.18
"b576dc0449e75306c30456902ce0c80b","Heard *PROPNAME* after a long time.  Took me back to my ol' school and undergrad  days",3.84,2.60,3.75,4.00,4.15,"y","n","y","y","y",09/26/09 07:47 PM,254,29724.9,93.25,0.04,30978,0.49,0.18
"b576dc0449e75306c30456902ce0c80b","Watching K-pax and njoying every momemnt of it",3.84,2.60,3.75,4.00,4.15,"y","n","y","y","y",02/08/10 01:17 AM,254,29724.9,93.25,0.04,30978,0.49,0.18
"b576dc0449e75306c30456902ce0c80b","About to brew my first gallon of beer!",3.84,2.60,3.75,4.00,4.15,"y","n","y","y","y",02/06/10 02:55 AM,254,29724.9,93.25,0.04,30978,0.49,0.18
"c597771fab7477c2ae7b507d532130b0","(purposefully contradicting *PROPNAME*) AGHH!! The heat! *opens arms in welcoming fashion*. I mean, you all complain when it's cold and rainy, as per usual, and you complain when it's warm. CONSISTENCY, PEOPLE!",2.35,2.10,4.15,3.75,4.80,"n","n","y","y","y",06/23/09 07:19 PM,115,5992.5,93.04,0.03,6390,0.5,0.02
"c597771fab7477c2ae7b507d532130b0","It�s true what they say; ignorance IS bliss. I envy kids that way, for not having the mental maturity to understand all the problems surrounding them. It�s nice to see that happiness and naivety every once in a while.",2.35,2.10,4.15,3.75,4.80,"n","n","y","y","y",07/01/09 05:57 PM,115,5992.5,93.04,0.03,6390,0.5,0.02
"c597771fab7477c2ae7b507d532130b0","is introspective...",2.35,2.10,4.15,3.75,4.80,"n","n","y","y","y",07/30/09 08:07 PM,115,5992.5,93.04,0.03,6390,0.5,0.02
"c597771fab7477c2ae7b507d532130b0","CRISIS Next weekend my brother is having a �giant� sleepover with four of his devil spawn minions. 1) Isn�t he a little *old* for that kinda thing? 2) Last time ONE of them came over, I had to listen to Three Days Grace on full blast on my iPod so I could concentrate enough to READ. Yes, you heard me! If anybody who a) isn�t a pervert, and b) doesn�t hate me could offer a place to stay, I would be grateful...",2.35,2.10,4.15,3.75,4.80,"n","n","y","y","y",08/15/09 06:59 PM,115,5992.5,93.04,0.03,6390,0.5,0.02
"c597771fab7477c2ae7b507d532130b0","is craving a vanilla latte and some new good music 'cause she's bored of just going through her shuffle... something Decemberist-esque? (Ha, that's a mouthful.)",2.35,2.10,4.15,3.75,4.80,"n","n","y","y","y",08/23/09 05:44 PM,115,5992.5,93.04,0.03,6390,0.5,0.02
"c597771fab7477c2ae7b507d532130b0","Has anyone seen our homework timetables? Fucking A.",2.35,2.10,4.15,3.75,4.80,"n","n","y","y","y",08/28/09 04:55 PM,115,5992.5,93.04,0.03,6390,0.5,0.02
"c597771fab7477c2ae7b507d532130b0","I had pancakes for lunch. I'm gonna die young and fat :'(",2.35,2.10,4.15,3.75,4.80,"n","n","y","y","y",08/26/09 12:14 PM,115,5992.5,93.04,0.03,6390,0.5,0.02
"c597771fab7477c2ae7b507d532130b0","FUCKING HELL! THE THUNDER IS RIGHT ABOVE THE HOUSE!",2.35,2.10,4.15,3.75,4.80,"n","n","y","y","y",09/01/09 02:05 PM,115,5992.5,93.04,0.03,6390,0.5,0.02
"c597771fab7477c2ae7b507d532130b0","""Ooooooh, I think I smell a rattttt""",2.35,2.10,4.15,3.75,4.80,"n","n","y","y","y",08/30/09 01:37 PM,115,5992.5,93.04,0.03,6390,0.5,0.02
"c597771fab7477c2ae7b507d532130b0","The lighting's really weird out; the sky is dark, but everything else is almost luminescent.",2.35,2.10,4.15,3.75,4.80,"n","n","y","y","y",09/01/09 06:51 PM,115,5992.5,93.04,0.03,6390,0.5,0.02
"c597771fab7477c2ae7b507d532130b0","made lemon cupcakes with pink icing. Ahhh, E. numbers.",2.35,2.10,4.15,3.75,4.80,"n","n","y","y","y",07/10/09 07:14 PM,115,5992.5,93.04,0.03,6390,0.5,0.02
"c597771fab7477c2ae7b507d532130b0","""Halfway around the world Lies the one thing that you want Buried in the ground, hundreds of miles down First thing that arises in your mind while you awake Bending you til you break""",2.35,2.10,4.15,3.75,4.80,"n","n","y","y","y",09/06/09 09:02 AM,115,5992.5,93.04,0.03,6390,0.5,0.02
"c597771fab7477c2ae7b507d532130b0","""I'm a road runner honey and you can't keep up with me"" ~Aerosmith :)",2.35,2.10,4.15,3.75,4.80,"n","n","y","y","y",08/27/09 05:58 PM,115,5992.5,93.04,0.03,6390,0.5,0.02
"c597771fab7477c2ae7b507d532130b0","Got a brilliant new playlist :D I heart it.",2.35,2.10,4.15,3.75,4.80,"n","n","y","y","y",08/01/09 07:05 PM,115,5992.5,93.04,0.03,6390,0.5,0.02
"c597771fab7477c2ae7b507d532130b0","REDRUM.",2.35,2.10,4.15,3.75,4.80,"n","n","y","y","y",09/20/09 07:43 PM,115,5992.5,93.04,0.03,6390,0.5,0.02
"c597771fab7477c2ae7b507d532130b0","wants to bury her head in a hole.",2.35,2.10,4.15,3.75,4.80,"n","n","y","y","y",09/27/09 10:54 AM,115,5992.5,93.04,0.03,6390,0.5,0.02
"c597771fab7477c2ae7b507d532130b0","And it's an ALL-NIGHTER.",2.35,2.10,4.15,3.75,4.80,"n","n","y","y","y",09/27/09 01:17 AM,115,5992.5,93.04,0.03,6390,0.5,0.02
"c597771fab7477c2ae7b507d532130b0","OMG! BROKEBACK MOUNTAIN!!! SQUEE!!!",2.35,2.10,4.15,3.75,4.80,"n","n","y","y","y",09/24/09 07:43 AM,115,5992.5,93.04,0.03,6390,0.5,0.02
"c597771fab7477c2ae7b507d532130b0","burnt finger again...",2.35,2.10,4.15,3.75,4.80,"n","n","y","y","y",09/28/09 05:30 PM,115,5992.5,93.04,0.03,6390,0.5,0.02
"c597771fab7477c2ae7b507d532130b0","How do you find out your fucking color group?",2.35,2.10,4.15,3.75,4.80,"n","n","y","y","y",08/27/09 07:32 PM,115,5992.5,93.04,0.03,6390,0.5,0.02
"c597771fab7477c2ae7b507d532130b0","has burnt her finger. It really hurts, as well.",2.35,2.10,4.15,3.75,4.80,"n","n","y","y","y",09/14/09 07:19 PM,115,5992.5,93.04,0.03,6390,0.5,0.02
"c597771fab7477c2ae7b507d532130b0","I must be pregnant, or something. It's not natural to have hummus cravings...",2.35,2.10,4.15,3.75,4.80,"n","n","y","y","y",09/02/09 09:33 AM,115,5992.5,93.04,0.03,6390,0.5,0.02
"c597771fab7477c2ae7b507d532130b0","Downloading a new playlist. 1 hour, 40 minutes to go - woopee!",2.35,2.10,4.15,3.75,4.80,"n","n","y","y","y",08/28/09 07:35 PM,115,5992.5,93.04,0.03,6390,0.5,0.02
"c597771fab7477c2ae7b507d532130b0","is, decidedly, an eloquent drunk.",2.35,2.10,4.15,3.75,4.80,"n","n","y","y","y",10/11/09 07:31 PM,115,5992.5,93.04,0.03,6390,0.5,0.02
"c597771fab7477c2ae7b507d532130b0","Ugh I'm hungry. Siren Song - Bat For Lashes. Take Me To The Riot - Stars. Consolers Of The Lonely - The Raconteurs. Running Up That Hill - Placebo.",2.35,2.10,4.15,3.75,4.80,"n","n","y","y","y",09/13/09 05:28 PM,115,5992.5,93.04,0.03,6390,0.5,0.02
"c597771fab7477c2ae7b507d532130b0","Ugh.",2.35,2.10,4.15,3.75,4.80,"n","n","y","y","y",10/09/09 06:28 PM,115,5992.5,93.04,0.03,6390,0.5,0.02
"c597771fab7477c2ae7b507d532130b0","There are so many fucked up people because there are so many fucked up marriages or lack thereof.",2.35,2.10,4.15,3.75,4.80,"n","n","y","y","y",10/26/09 01:20 PM,115,5992.5,93.04,0.03,6390,0.5,0.02
"c597771fab7477c2ae7b507d532130b0","To anyone who gives a shit, look at the photo I found of Wogie!!!",2.35,2.10,4.15,3.75,4.80,"n","n","y","y","y",09/01/09 04:59 PM,115,5992.5,93.04,0.03,6390,0.5,0.02
"c597771fab7477c2ae7b507d532130b0","Tired with a pancake craving...",2.35,2.10,4.15,3.75,4.80,"n","n","y","y","y",10/11/09 01:07 PM,115,5992.5,93.04,0.03,6390,0.5,0.02
"c597771fab7477c2ae7b507d532130b0","Buzzz...",2.35,2.10,4.15,3.75,4.80,"n","n","y","y","y",10/10/09 05:46 PM,115,5992.5,93.04,0.03,6390,0.5,0.02
"c597771fab7477c2ae7b507d532130b0","Shitty day + Monday Migraine + Late home = URRRRRRRRG!",2.35,2.10,4.15,3.75,4.80,"n","n","y","y","y",11/23/09 06:15 PM,115,5992.5,93.04,0.03,6390,0.5,0.02
"c597771fab7477c2ae7b507d532130b0","Half of my English coursework done. Woot!",2.35,2.10,4.15,3.75,4.80,"n","n","y","y","y",12/02/09 09:22 PM,115,5992.5,93.04,0.03,6390,0.5,0.02
"c597771fab7477c2ae7b507d532130b0","*Swallows down last mouthful of seventh cup of tea today*",2.35,2.10,4.15,3.75,4.80,"n","n","y","y","y",12/06/09 06:46 PM,115,5992.5,93.04,0.03,6390,0.5,0.02
