"#AUTHID","STATUS","sEXT","sNEU","sAGR","sCON","sOPN","cEXT","cNEU","cAGR","cCON","cOPN","DATE","NETWORKSIZE","BETWEENNESS","NBETWEENNESS","DENSITY","BROKERAGE","NBROKERAGE","TRANSITIVITY"
"c5d9ffcb242053b0abdebe0d684fea3a","work 9-3 then going to see Pirate Radio with *PROPNAME*!",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",11/13/09 01:30 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","going my brothers paper route again, french class, work 3:30 to close and then home where I plan to collapse.",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",12/09/09 02:40 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","so sleepy and cold, class til 7:30 and then to *PROPNAME*'s for the night",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",12/10/09 08:28 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","Thank you everyone for the birthday wishes!!!",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",08/18/09 04:59 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","work 9-3:30 then getting my nails done and possibly my hair",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",10/02/09 12:27 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","at school til 7:30 then home where I will hopefully get to watch ANTM from last night",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",10/01/09 07:52 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","school until 7:30 then home to see *PROPNAME*. Happy Anniversary!",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",10/08/09 07:13 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","Je deteste le francais.",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",10/12/09 12:38 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","I do not enjoy being awake early. School and then work.",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",10/21/09 11:20 AM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","work 9 to 3:30 then errands, then the movies with Alex.",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",10/09/09 12:33 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","I'm eating a bagel. Does anyone care? Probably not. School until 7:30",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",10/13/09 02:17 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","My God, I just got so much homework done. I should not have class everday.",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",10/13/09 09:06 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","Work 9-2 then  going to see Where the Wild Things Are with *PROPNAME* :)",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",10/16/09 12:17 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","research, homework, french class, work, *PROPNAME*",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",10/26/09 01:41 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","the spaces between my fingers are where yours fit perfectly :) School til 7:30",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",10/20/09 01:55 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","work 9-close",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",10/17/09 12:28 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","research, school until 7:30 and then *PROPNAME*'s house",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",10/27/09 01:58 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","Research meeting, french, and then work 3:30 to close, alone with Becky. :(",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",10/14/09 01:29 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","Research and work 3:30 to close",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",10/19/09 01:39 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","boo for no halloween parties",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",10/30/09 10:55 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","work 9:30 to close. Happy Halloween!",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",10/31/09 12:41 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","In the lab finishing up my human sexuality paper (hopefully), then french class at 12:50 and then work 3:30 to close.",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",11/04/09 02:49 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","Reasearch, French class, work and then finally *PROPNAME*",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",10/05/09 03:42 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","un examen francais and then work 3:30 to close and then studying for my quiz tomorrow.",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",10/28/09 02:45 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","Signed up for winter classes. I only have two psych classes and directed research study. Next semester is going to be great!",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",11/02/09 04:18 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","I have to write a six page peper on women's pornography use, then class from 4:00 til 7:30 and then *PROPNAME*'s house for the night.",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",11/03/09 03:52 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","today is my day off! Going to *PROPNAME*'s to sort is comics and then maybe see A Cristmas Carol",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",11/08/09 04:21 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","French class and then work. Bad, bad day.",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",11/09/09 04:11 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","School til 7:30 then home to see *PROPNAME*",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",10/06/09 02:57 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","cognitive psych test and then alex's for the night",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",11/19/09 10:35 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","Making baked apples with a cocoa butter filling and creme angliase. Hopefully they're good.",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",10/17/09 01:40 AM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","off to find food somewhere on campus",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",11/19/09 08:40 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","homework and room cleaning then watching lord of the rings with *PROPNAME*",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",11/01/09 03:49 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","Research, tea at Freer house, colloquia lecture, three classes and then finally to *PROPNAME*'s for the night. The only thing making this day better is that I get free food.",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",11/12/09 12:22 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","Research at 12 and then classes after til 7:30 and then finally *PROPNAME*'s house for the night!",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",11/17/09 01:58 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","I have to be back to work in less than twelve hours",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",10/25/09 02:37 AM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","only one more class and then it's the weekend!",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",10/29/09 09:05 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","work 9 to close",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",11/07/09 01:28 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","Home! Time to clean up and decorate the christmas tree.",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",11/30/09 08:56 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","*PROPNAME*'s?",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",10/17/09 10:57 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","doing my brothers paper routes, then french class, then work, then finally home",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",12/02/09 02:32 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","Working 11-close then going to the movies with *PROPNAME*, either to see The Men Who Stare at Goats or Christmas Carol",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",11/06/09 01:06 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","bad mood. I'm going to punch someone in the face.",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",11/16/09 06:04 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","Working in the lab, french oral exam, and then going to TAc becuase they're still charging me even though my membership should have ended in October.",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",12/07/09 02:00 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","it's 6:30 and I already want to go to sleep.",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",11/22/09 11:19 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","Going to my meme's to decorate her Christmas tree, then hanging out with *PROPNAME*. Maybe making some cookies tonight?",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",12/04/09 05:02 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","working 10-close and then maybe the movies again?",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",11/14/09 02:34 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","research, psych quiz, homework, cog psych, and then *PROPNAME*'s for the night.",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",12/08/09 04:43 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","Work 11-close and then going to see New Moon with *PROPNAME*! I can't wait!",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",11/20/09 01:22 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","research, poster day, french class (je deteste), work 3:30 to close, then finally home. Long day today.",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",11/11/09 01:03 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","out for the night i guess",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",11/15/09 01:04 AM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","One final down, two to go :)",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",12/17/09 08:04 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","research, un examen francais, work, and then home for the night.",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",11/23/09 02:09 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","this is just not my week",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",11/19/09 08:05 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","research meeting, school until 7:30, then *PROPNAME*'s house.",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",11/10/09 02:05 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","work 10 to close",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",10/25/09 01:23 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","Two finals today then over to *PROPNAME*'s for the night.",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",12/17/09 03:49 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","Guess whose place of work got broken into last night? That's right, mine.",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",12/18/09 11:28 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","Christmas tea with the females of  my mom's family, then home to bake cookies. Maybe out later.",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",12/19/09 03:57 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","Research meeting and then home to study for finals. *PROPNAME*'s house later.",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",12/15/09 02:42 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","French 12:50 to 2:40 and then work 3:30 to close.  I seriously wish I could just skip all of it.",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",11/18/09 04:29 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","Happy Thanksgiving!!!",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",11/26/09 02:18 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","Research, decorating Christmas cookies, work 4-close and then *PROPNAME*'s for the night.",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",12/22/09 04:33 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","Research, french class, and then possibly work? I don't know, no one told me!",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",11/30/09 02:14 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","baking pies and cleaning the house before going to a *PROPNAME* family Christmas party!",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",12/23/09 05:19 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","So many cookies haha",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",12/22/09 02:45 AM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","Running some errands maybe, cleaning my room and then playing band hero",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",12/28/09 04:32 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","Research and then french class with awesome taped together glasses. Woo.",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",12/14/09 01:34 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","Going back to sleep!",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",12/04/09 12:59 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","studying for my french oral exam (hopefully my partner shows up), research, class til 7:30 and then *PROPNAME*'s house for the night.",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",12/03/09 12:46 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","I can't get into farmville :(",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",12/08/09 09:20 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","golf and alcohol don't mix and that's why I don't drink and drive- work 3:30 to close and then the movies with *PROPNAME*",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",12/11/09 06:42 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","Research, classes til 7:30 and the to *PROPNAME*'s house to watch So You Think You Can Dance and Chopped.",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",12/01/09 04:36 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","mac and cheeeeese",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",01/07/10 12:17 AM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","sleepy time",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",12/24/09 05:02 AM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","studying and then work 3:30 to close",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",12/16/09 06:03 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","work 10-close and then home becuase I'm going to smell from the 450 pieces of bacon we have to make :(",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",12/12/09 01:50 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","I have to run errands but it's cold outside so I really don't want to.",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",12/30/09 04:45 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","work from 10 to 10",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",01/09/10 02:01 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","work 10-8 and then *PROPNAME*'x for the night",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",01/03/09 02:26 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","Cleaning the house and getting a haircut. *PROPNAME*'s over later for Christmas Eve.",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",12/24/09 03:37 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","Merry Christmas!!!",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",12/25/09 02:26 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","work from 11:30 to 10. Long day.",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",01/15/10 03:12 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","Research, bank, home",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",01/21/10 03:04 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","class, research, class, home",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",01/11/10 02:33 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","going to see Crazy Heart ad go out to dinner in Royal Oak",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",01/17/10 08:41 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","volunteering and then lab time and then running errands.",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",03/12/10 01:37 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","Research and more research and then work 3:30 to 11:00 where I will probably work on more research",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",01/26/10 05:12 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","waiting for *PROPNAME* to get out of school. I should probably do something productive with my time.",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",01/20/10 12:12 AM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","school til 5-ish then home to work on some homework",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",02/01/10 02:28 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","is a female who has the body of a goddess and the brain of a genius. Men are drawn to her good looks and her awsome sense of humour. Out of all the females in the world its the Erins who rule. (urban dictionary)",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",02/03/10 11:57 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","working out, Target, and the starting the immense amount of reading I have to do.",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",02/05/10 04:24 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","colloquia with lunch, research stuff, and then home to clean my room",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",01/14/10 03:37 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","Research and then work 4-close",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",01/19/10 02:51 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","School til five then home to do homework and relax.",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",01/20/10 02:11 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","research and then work 3:30 til close",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",02/02/10 01:41 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","POTATOES!",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",01/13/10 11:57 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","working 9:15 to close, then who knows",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",02/06/10 01:39 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"c5d9ffcb242053b0abdebe0d684fea3a","It seems like everytime I get used to Facebook, they change everything around.",2.50,2.45,3.17,3.75,3.25,"n","n","n","y","n",02/05/10 10:25 PM,159,10399.2,83.84,0.08,11611,0.47,0.43
"28038d4b1e4bcfc3b91960f095eccca4","is a Stanford graduate and leaves for Beijing tomorrow.",4.60,1.60,4.10,3.90,4.90,"y","n","y","y","y",06/16/09 12:04 AM,775,289468,96.76,0.01,296135,0.49,0.07
"28038d4b1e4bcfc3b91960f095eccca4","found red bean paste in her chocolate croissant this morning, and reluctantly switched her inner monologue from French back to Chinese.",4.60,1.60,4.10,3.90,4.90,"y","n","y","y","y",09/04/09 03:56 AM,775,289468,96.76,0.01,296135,0.49,0.07
"28038d4b1e4bcfc3b91960f095eccca4","struggles to say that she's taking a class on ""Networking"" with a straight face.",4.60,1.60,4.10,3.90,4.90,"y","n","y","y","y",10/01/09 04:24 AM,775,289468,96.76,0.01,296135,0.49,0.07
"28038d4b1e4bcfc3b91960f095eccca4","is energized by super last minute flights, and very grateful to *PROPNAME*'s mother.",4.60,1.60,4.10,3.90,4.90,"y","n","y","y","y",10/20/09 12:11 AM,775,289468,96.76,0.01,296135,0.49,0.07
"28038d4b1e4bcfc3b91960f095eccca4","is enchanted by this website (http:////www.inbflat.net//), even if her chinese internet can't load fast enough to properly display the videos.",4.60,1.60,4.10,3.90,4.90,"y","n","y","y","y",08/06/09 03:00 PM,775,289468,96.76,0.01,296135,0.49,0.07
"28038d4b1e4bcfc3b91960f095eccca4","got six pairs of shoes for Christmas.  It might officially be time for her to stop wearing her much loved Cirque du Soleil flip-flops.",4.60,1.60,4.10,3.90,4.90,"y","n","y","y","y",12/27/09 10:06 AM,775,289468,96.76,0.01,296135,0.49,0.07
"28038d4b1e4bcfc3b91960f095eccca4","just finished a Christopher Lin-induced SNES binge.  Donkey Kong Country: complete.  Aladdin: lamentably ongoing.  There's a party here in Agrabah, if you care to revitalize her Arabian efforts.",4.60,1.60,4.10,3.90,4.90,"y","n","y","y","y",02/13/10 06:20 PM,775,289468,96.76,0.01,296135,0.49,0.07
"60751629cdaa2f62ebc9a33209fcca8e","This week, Kelsey gets a LITA STAR for her authorship of ""core char,"" short for core characters of a show, movie, novel, etc., etc.  Thank you Kelsey for your contribution to  ""Great Phrases of our Time.""",4.50,1.50,3.25,3.50,4.75,"y","n","n","y","y",07/02/09 11:25 PM,826,338268,99.52,0,339027,0.5,0.01
"60751629cdaa2f62ebc9a33209fcca8e","is drowning in a sea of irrelevance.",4.50,1.50,3.25,3.50,4.75,"y","n","n","y","y",09/21/09 04:20 PM,826,338268,99.52,0,339027,0.5,0.01
"60751629cdaa2f62ebc9a33209fcca8e","today has been rewinding the look Speaker *PROPNAME* gave to Rep. *PROPNAME* last night and has checked back into Leviathan by Hobbes ""the life of man, solitary, poor, nasty, brutish, and short"".",4.50,1.50,3.25,3.50,4.75,"y","n","n","y","y",09/11/09 04:47 AM,826,338268,99.52,0,339027,0.5,0.01
"60751629cdaa2f62ebc9a33209fcca8e","September is the January in fashion...",4.50,1.50,3.25,3.50,4.75,"y","n","n","y","y",09/24/09 07:35 PM,826,338268,99.52,0,339027,0.5,0.01
"60751629cdaa2f62ebc9a33209fcca8e","Lindsay is back all you freshman bitches!",4.50,1.50,3.25,3.50,4.75,"y","n","n","y","y",08/21/09 08:12 PM,826,338268,99.52,0,339027,0.5,0.01
"60751629cdaa2f62ebc9a33209fcca8e","Carlos had a Lita-rrific night at Moustrap last night",4.50,1.50,3.25,3.50,4.75,"y","n","n","y","y",10/12/09 04:16 AM,826,338268,99.52,0,339027,0.5,0.01
"60751629cdaa2f62ebc9a33209fcca8e","s love for Lindsay Lohan is just like an investor's commitment to a high performing mutual fund...he's in it for the long-term.",4.50,1.50,3.25,3.50,4.75,"y","n","n","y","y",09/16/09 01:41 AM,826,338268,99.52,0,339027,0.5,0.01
"60751629cdaa2f62ebc9a33209fcca8e","is celebrating with Speaker *PROPNAME* on the passage of health reform in the House",4.50,1.50,3.25,3.50,4.75,"y","n","n","y","y",11/09/09 12:06 AM,826,338268,99.52,0,339027,0.5,0.01
"60751629cdaa2f62ebc9a33209fcca8e","I want someone to take me on a giddy stratosphere...",4.50,1.50,3.25,3.50,4.75,"y","n","n","y","y",08/17/09 01:22 AM,826,338268,99.52,0,339027,0.5,0.01
