"#AUTHID","STATUS","sEXT","sNEU","sAGR","sCON","sOPN","cEXT","cNEU","cAGR","cCON","cOPN","DATE","NETWORKSIZE","BETWEENNESS","NBETWEENNESS","DENSITY","BROKERAGE","NBROKERAGE","TRANSITIVITY"
"b2be41464b53ffc6deae9536ddfd3aee","is back.. with 21 pages of Fabulous notes to transcribe",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",08/10/09 04:16 PM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","ugh, must finish this book by Christmas, as it is surely the only meaningful thing I've done with my life thus far.",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",12/03/09 05:29 AM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","hump day!",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",08/12/09 07:28 PM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","is going to be productive when she's finished being lazy",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",08/16/09 03:28 AM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","was quite productive today :) Time for Irish car bombs.",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",08/16/09 08:28 PM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","the sky is falling",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",08/13/09 09:08 PM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","is floating around... 20 lightyears above the equatorial symmetry plane and about 28,000 lightyears from the galactic center of a large, spiral-shaped conglomeration of at least 200 billion stars.",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",08/24/09 02:01 AM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","the pigman would give YOU a ride if he had a car",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",08/22/09 12:31 AM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","I don't mean to be obnoxious, but maybe it would help if I saw more of you.",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",08/19/09 04:34 AM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","is being fabulous in California",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",08/06/09 01:30 AM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","is feeling pretty peppy, thanks to my buddy caffeine",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",07/25/09 08:41 PM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","loves these new, extra-antisocial headphones that create a symphony orchestra inside her brain",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",09/01/09 03:59 PM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","is not like other humans sometimes",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",08/15/09 04:34 AM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","is putting all her eggs in one basket, counting her chickens before they are hatched, and pausing to inspect the angle and shape of a gift horse's incisors.",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",09/07/09 02:00 PM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","aquarium date night?  ooh la la",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",09/09/09 01:26 AM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","sometimes when life sucks, you gotta get yourself a lollipop and suck back.",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",09/02/09 04:12 AM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","come on, scratch my back. It'll be a funky adventure.",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",09/11/09 06:57 PM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","loses every time.",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",09/10/09 02:23 PM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","the real trouble with reality is that there's no background music",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",09/08/09 02:52 AM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","haha.. I kick ass at dirty scrabble",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",09/09/09 11:06 PM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","is going to try working out drunk.",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",09/10/09 11:43 PM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","riding my bike in the fall makes me happy.",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",09/12/09 07:23 PM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","had 3 different dreams of being stalked by big cats last night. what's the symbolic meaning there?",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",09/12/09 03:04 PM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","today was a highly venomous day... 4 timber rattlers & 3 copperheads.",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",09/14/09 02:44 AM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","attempting to leave my body for a bit.",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",09/21/09 10:43 PM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","*PROPNAME* to her brother: why do you have a skull? *PROPNAME*: yeah, I have a skull.  It's from upstairs.",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",06/29/09 03:35 AM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","is headed for Boston to be with her lovers... *PROPNAME* & *PROPNAME* are happy :D",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",09/18/09 01:57 AM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","likes the feeling of wasabi high in her nasal passages",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",09/09/09 06:09 PM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","And you run and you run to catch up with the sun but it's sinking.               Racing around to come up behind you again.               The sun is the same in a relative way but you're older.               Shorter of breath and one day closer to death.",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",09/17/09 02:49 AM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","writing stabilizes me in this dimension :)",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",09/24/09 09:08 PM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","applying for grad school... sucks balls.",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",09/23/09 05:27 PM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","loves crazy people. (almost as much as coffee).",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",09/23/09 04:06 AM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","is about 65% oxygen, 18% carbon, 10% hydrogen, 3% nitrogen, 1.5% calcium, 1% phosphorus, 0.35% potassium, 0.25% sulfur, 0.15% sodium, 0.05% magnesium, and 0.70% copper, zinc, iron, and caffeine.",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",08/25/09 05:15 PM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","nothing like watching monkeys have sex on a biweekly basis",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",09/23/09 10:32 PM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","enjoys teasing barred owls.",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",10/02/09 03:05 AM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","if FSU were a guinea pig, it would be *PROPNAME*. No offense, *PROPNAME*.",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",09/28/09 04:30 AM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","is worried that academics have no real meaning in their lives.",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",09/30/09 08:34 PM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","I am he as you are he as you are me and we are all together.",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",10/08/09 12:41 AM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","run *PROPNAME*, run! (the loggers are coming)",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",10/05/09 01:47 AM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","guess what? fo yo birfday, instead of diamonds or flowers or any kindza real gift, you get my penis!",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",09/28/09 02:45 AM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","life is like a box of chocolates... too much marshmallow and not enough nuts.",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",10/13/09 09:49 PM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","I just realized I have the perfect brother... he is just so wonderful in every way, AND he is a musician! How lucky am I? BUT... he doesn't make his moves in Scrabble ;)",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",10/13/09 01:51 AM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","at long last, resuming my love affair with my favorite sexy serial killer :D",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",09/26/09 05:07 AM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","is smoking a cigar to get warm.",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",10/11/09 06:04 AM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","well.. my old shaver turned that shower scene into an Alfred Hitchcock film...",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",09/24/09 03:36 AM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","thinks imperfections are lovely.",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",09/26/09 06:13 PM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","dreams of faraway places basically all the time now...",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",10/19/09 12:05 PM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","just saw FOUR timber rattlesnakes!! Thanks, *PROPNAME*! :) And I am SO much better at finding them than *PROPNAME*.",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",09/13/09 07:36 PM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","ahhhhh... restless.",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",10/20/09 01:17 PM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","can I just observe crows?",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",10/19/09 04:38 PM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","got to hold a woodcock this weekend! Sweet like bee saliva :)",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",10/18/09 09:13 PM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","headed to bed with my centipede.",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",10/12/09 05:27 AM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","he said, ""no money.  But, on your deathbed, you will receive total consciousness."" So I have that going for me.",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",09/10/09 02:30 AM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","day of phone dates with trappers & furbearer biologists... ooh baby!",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",10/12/09 04:35 PM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","it was hot! it was hot.",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",08/11/09 02:59 AM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","*PROPNAME*:   This is a deliberate insult against me and my people. *PROPNAME*. *PROPNAME*: Who the fuck are his people?  *PROPNAME*:   I don't know... little scientists, I guess.",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",10/27/09 12:33 AM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","come on, somebody tell me how everyone's getting these symbols on Fb. this is just too much.  Hey guess what else? 199 pages.  Got-to-crank-out-one-more...",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",10/21/09 01:51 AM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","is designing a lovely tattoo... yes, I realize I have a stack of papers to grade. Coffee break soon.",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",10/21/09 02:25 PM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","appreciates this special time of year when you're a misfit if you don't dress & behave like a freak :)",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",10/30/09 05:09 AM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","the universe is a symphony and the laws of physics are harmonies of a superstring. How beautiful.",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",09/27/09 07:36 PM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","hmm.. if I were a fly, I'd be dreaming about devil's tongue. Nite, all",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",10/26/09 03:49 AM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","is about to fall out of her bed, out of her clothes, and into the Niiiiiiiiiight Kitchen.",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",10/28/09 03:54 AM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","ah, nothing in the world is as beautiful as fresh music.",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",11/05/09 01:42 PM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","just broke 200 pages :)",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",10/22/09 04:00 PM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","""Life is miraculous; even when it's disastrous, it's still incredible. I'm fascinated with everything; life is fascinating. I'm fascinated by trees and dogs, but no one wants to hear me talk about it."" -*PROPNAME*",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",09/30/09 03:11 AM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","attempting these writing samples, a.k.a., trying to balance on that fine line between  creative nonfiction & academic journal article... tricky business.",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",09/23/09 07:17 PM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","needs to learn how to be diurnal & studious.",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",09/14/09 05:22 AM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","when life gives you fall apples, eat them.",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",11/02/09 01:44 PM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","some painters work with oils, some with acrylics.  *PROPNAME* & I work with dumps.",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",09/24/09 04:13 PM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","likes windows. They are very appealing to wandering minds.",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",10/29/09 03:31 AM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","where oh where are my headphones... I'm completely lost without them :(",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",10/28/09 02:02 PM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","I dare you to touch a slug.",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",11/04/09 04:30 AM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","once there was a way to get back home.",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",09/29/09 04:21 AM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","my fortune cookie tonight didn't even have a fortune...  :(",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",10/01/09 04:59 AM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","hot tamales & Easter peeps & bunnies; *PROPNAME* & I gots significant data! :) I guess monkeys DO kinda like music...",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",11/09/09 07:44 PM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","accidentally rescued another animal from T&D's...",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",11/09/09 04:50 AM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","does anyone else feel 'frustration' in their lower spinal cord, or is my physiology whack?",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",11/04/09 03:57 AM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","RIP little Moon Rabbit.",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",11/21/09 05:17 PM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","if you give a moose a muffin, you'll end up in a dirty trailer with seven kids and no money.",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",11/18/09 03:42 PM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","loves coffee more than LOL Catz love cupcakes.  And unlike LOL Catz, I'm not inbred//illiterate.  I am 68% retarded, however, but that's mostly because I drool.",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",09/22/09 05:12 PM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","is expecting... but doesn't know the bunny daddy.",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",11/18/09 11:33 PM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","just experienced orthostatic hypotension. trippy.",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",11/19/09 04:59 PM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","I used to have a boyfriend with a wooden leg, but I broke it off.",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",11/16/09 05:04 PM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","Ahhhh!! what is this strange white stuff coming from the sky?!",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",10/14/09 05:45 PM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","Dad & I just took the kayaks out on the lake in a torrential downpour//thunder & lightning storm (father knows best)... no beavers, but lots of migrating black & velvet scoters :)",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",10/24/09 09:56 PM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","is a female donkey that drills for a living?",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",11/30/09 05:42 PM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","top of the mornin to ya.",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",11/24/09 06:26 AM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","is watching FEARnet with *PROPNAME*. Spook is in the air :)",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",10/24/09 01:07 AM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","saw several dead rainbows today :(",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",12/09/09 08:00 PM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","so Season 4 of Dexter started out crrrraaazy!",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",12/03/09 03:41 AM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","proof that soul-shattering, awe-inspiring things can evolve? Music.",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",12/04/09 02:55 AM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","is sipping coffee, petting a bunny, listening to music, & dicking around on Fb. How's that for multitasking? I can process chemical, acoustical, tactile, and visual stimuli simultaneously, all while actively avoiding any kind of work AND maintaining homeostasis!",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",11/17/09 01:46 AM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","shared bodily fluids with 3 people in lab today & didn't get infected ;)",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",12/03/09 09:00 PM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","I think *PROPNAME* may have attracted a tall chicken & a wolf-girl with her salmon patty trail cam bait.",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",11/20/09 10:01 PM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","when life gives you shit, grind it up, freeze-dry it, and extract the glucocorticoids.",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",12/10/09 10:56 PM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","we wanted to say you shouldn't suffer this way. We love you, Tuqqy.",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",12/12/09 06:47 PM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","growing up is weird.",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",12/15/09 06:50 PM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","was unexpectedly mesmerized by how beautiful Pennsylvania is today.",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",12/15/09 01:51 AM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","no thesis project. no hope for the future, other than a miracle.",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",12/16/09 03:37 PM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","even though yesterday's laborious morning of shoveling would appear to be in vain, I don't have to teach any labs today! Asante sana, rafiki yangu snow :)",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",02/09/10 04:24 PM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","as soon as I manage to sit down and start being productive, *PROPNAME* and *PROPNAME* have to start being cuter than ever and that bottle of red on the counter has to start being sexier than ever...",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",12/18/09 12:27 AM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","is thamkful she didn't get murdered last night. seriously. and of course, for her lovely fb friends. :)",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",11/26/09 05:11 PM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","lend me your ear & I'll sing you a song, but you might not be able to hear it without your ear.",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",11/10/09 07:27 PM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","is thinking... if I have a little >2 yrs left to live, why am I still in frostburg?",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",11/18/09 02:25 AM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","always gets the studliest pets.",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",12/18/09 02:51 AM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","I'm trying, ghandi.",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",12/24/09 05:43 AM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","when everything is going wrong, it helps to get ridiculous phone calls from one's two whackjob best friends & be entertained by the cutest, smartest, naughtiest bunny in the world.",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",12/17/09 04:44 PM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","s right hand is really, really cold.",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",12/07/09 05:37 AM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","wine, chocolate, & guitar = :)",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",12/27/09 03:01 AM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","is making CDs and making out with *PROPNAME*.",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",11/28/09 05:11 PM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","I will never get my Master's or get out of Frostburg :(",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",12/08/09 02:18 AM,332,51211.9,93.77,0.03,53309,0.49,0.16
"b2be41464b53ffc6deae9536ddfd3aee","is in less danger of getting a lump of coal for Christmas every year, as we deplete the earth's fossil fuels.",4.20,2.60,3.95,3.25,5.00,"y","n","y","n","y",12/01/09 02:04 PM,332,51211.9,93.77,0.03,53309,0.49,0.16
